ANLN	1.05494810329258
AR	1.26705469443998
CCNE1	1.42550679324864
ESR1	2.99811575996094
GATA3	1.57263487305529
IGFBP2	1.43783033596386
LCK	1.19193646282539
STAT5A	1.23076974820932
SYK	1.41901773094082
XBP1	1.28467496687251
CTNNB1	1.62289401423202
KIT	1.4989498241902
ADPRH	1
ANKRD11	1
ARHGEF2	1
ATP9A	1
CACNB1	1
CHST9	1
FARP2	1
HIST1H3B	1
KCNJ6	1
KIAA2026	1
KIR2DL1	1
MTR	2
MYH13	1
NOTCH3	1
PPEF1	1
RNASEN	1
SOS1	1
STAG2	1
TP53	1
