ACACA	1.09497374177872
AR	1.14904358695139
CASP7	3.71830682720959
ESR1	3.20606787772688
FN1	1.49153356005121
GATA3	1.2641710562667
LCK	1.47256129359932
MAPK1	1.18561814402166
MAPK3	1.18561814402166
CDH3	1.17543084552552
STAT5A	1.12255009303126
SYK	1.91787342086009
CAMTA1	1
CNTNAP4	1
CRX	1
EXT1	1
ILF2	1
LOXL1	1
MFN1	1
NOL12	1
NPR3	1
NUDT1	1
OPN4	1
PKNOX2	1
RPL3L	1
SAAL1	1
ZFHX4	1
